YEARMADERANGE,BEDROOMS,NCOMBATH,NHAFBATH,WALLTYPE,OUTLET,STOVEN,SEPCOOKTUSE,SEPOVENUSE,AMTMICRO,NUMMEAL,TOAST,COFFEE,DWASHUSE,AGEDW,WASHTEMP,DRYRUSE,TVCOLOR,TVSIZE1,TVONWD1,TVONWE1,TVAUDIOSYS,DESKTOP,NUMLAPTOP,NUMTABLET,ELPERIPH,NUMSMPHONE,INTERNET,INWIRELESS,HEATHOME,EQUIPAGE,NUMBERAC,NUMCFAN,NOTMOIST,LGTINNUM,LGTIN4,HHAGE,EDUCATION,NUMADULT,ATHOME,MONEYPY,NOHEATBROKE,NOHEATEL,NOHEATDAYS,USESOLAR,TOTCSQFT,TOTHSQFT,TOTSQFT_EN,CDD30YR,KWH,KWHSPH,KWHCOL,KWHLGT
5,3,3,0,1,1,1,0,0,3,3,1,0,1,5,2,3,1,3,1,1,0,1,0,0,1,1,1,1,1,6,0,5,0,4,12,68,3,1,0,3,0,0,0,0,3068,3068,3068,1089,8606.194,0.0,1717.929,3254.617
1,1,1,0,3,0,1,0,0,0,3,0,0,0,0,0,0,1,2,5,5,0,0,0,0,0,1,0,0,1,4,0,0,0,1,1,40,2,1,1,1,0,0,0,0,0,640,640,784,3558.132,0.0,0.0,100.443
1,3,1,0,4,0,1,0,0,15,2,1,0,0,0,3,6,3,3,2,3,0,0,1,1,0,2,1,1,1,3,0,2,0,2,5,39,4,1,5,2,0,0,0,0,900,900,1039,646,5743.806,0.0,696.131,508.434
5,1,1,0,4,0,1,0,0,2,2,1,1,3,1,0,0,1,4,2,2,1,0,1,1,0,2,1,1,0,0,0,1,0,1,4,23,4,2,3,4,0,0,0,0,540,0,540,1336,5213.841,0.0,524.163,888.512
4,2,1,0,2,1,1,0,0,20,2,1,1,1,41,3,6,2,3,3,3,0,0,2,1,1,3,1,1,1,2,0,1,0,1,4,40,5,3,5,5,0,0,0,0,1128,1128,1128,1085,6082.531,0.0,1043.529,544.852
3,3,2,0,7,0,1,0,0,6,3,1,1,0,0,0,0,3,3,3,3,0,0,1,0,0,4,1,1,0,0,1,1,0,1,2,51,2,5,0,1,0,0,0,0,170,0,850,1615,3274.145,0.0,668.157,202.784
6,2,1,0,1,0,1,18,0,30,1,1,0,0,0,0,0,3,2,5,4,1,0,1,0,0,0,1,1,1,2,0,0,1,1,0,29,2,2,5,1,0,0,0,0,0,934,934,1785,5073.0,0.0,0.0,131.824
2,2,2,0,4,0,1,0,0,20,5,1,1,0,41,3,3,1,3,5,5,1,1,1,5,1,6,1,1,0,0,0,0,0,2,0,40,2,3,5,7,0,0,0,0,0,0,1043,838,5781.462,0.0,0.0,308.374
4,3,2,0,3,1,1,0,0,6,3,1,1,3,1,1,5,2,2,3,2,0,1,1,2,1,2,1,1,1,1,0,1,0,2,10,67,4,2,5,3,0,0,0,0,1232,1648,2064,957,16591.42,7371.036,1041.906,1073.465
1,2,1,0,4,1,1,0,0,5,4,0,1,0,0,2,6,2,3,2,2,0,1,0,1,1,2,1,1,1,6,0,1,0,2,1,49,4,1,2,3,0,0,0,0,0,1184,1184,799,8057.0,3607.945,0.0,315.953
6,6,3,1,9,1,1,10,3,10,3,1,1,7,1,2,7,2,4,3,2,0,0,0,1,0,2,1,1,1,6,0,1,0,5,20,35,5,2,5,8,0,0,0,0,4384,4384,5852,588,14880.914,0.0,2779.641,2750.186
6,3,2,0,3,0,1,0,0,10,2,0,0,0,0,2,3,3,3,3,3,0,0,2,1,0,1,1,1,1,3,0,1,0,2,6,56,2,2,5,2,0,0,0,0,1152,1152,1152,1665,10703.952,0.0,1809.475,723.928
6,2,2,0,3,0,1,0,0,1,3,1,1,1,3,3,0,1,2,4,4,0,0,1,0,1,0,1,1,1,5,0,3,0,1,4,49,2,1,3,1,0,0,0,0,0,784,784,90,6533.217,0.0,0.0,641.964
1,3,1,0,2,1,1,0,0,12,4,0,0,2,3,3,2,1,2,4,4,2,1,1,0,1,1,1,1,1,6,2,0,0,3,3,56,4,2,5,3,0,0,0,0,219,985,1181,440,6202.747,1127.373,752.039,581.1
2,3,1,0,5,1,2,0,0,14,1,1,1,0,5,3,5,1,3,4,4,0,0,0,0,0,0,0,0,1,5,3,3,0,1,6,80,3,2,5,2,0,0,0,0,625,1042,1714,687,7116.028,0.0,1775.156,1079.967
4,3,1,0,2,1,1,0,0,2,1,1,1,3,1,2,4,3,2,2,2,0,0,2,0,2,1,1,1,1,6,0,0,0,1,8,71,4,2,5,3,0,0,0,0,0,1456,1456,269,13659.0,6620.837,0.0,479.255
4,3,2,0,4,1,1,0,0,5,1,1,1,3,1,2,3,1,3,3,3,1,1,1,2,1,2,1,1,1,5,0,3,0,2,6,46,2,2,5,8,0,0,0,0,2060,2060,2060,862,6592.133,182.378,499.92,420.003
3,3,2,0,3,1,1,0,0,7,1,0,1,5,3,2,10,3,2,5,5,2,2,0,1,1,3,1,1,1,6,1,4,0,1,10,39,3,3,5,3,0,0,0,0,1337,1197,1617,1414,12629.96,3480.283,2348.458,828.139
6,1,1,0,7,0,1,0,0,3,3,0,0,2,41,0,0,1,2,2,2,0,0,2,2,1,2,1,1,1,4,2,0,0,2,3,28,5,2,0,3,0,0,0,0,486,729,729,1119,3890.588,333.491,161.457,564.806
5,2,1,0,7,0,1,0,0,5,1,0,1,0,0,0,0,2,2,5,4,0,2,2,0,1,3,1,1,1,6,0,3,0,1,1,47,3,4,5,2,0,0,0,0,560,560,560,2588,13802.004,858.762,1885.935,234.01
2,4,3,0,1,1,0,5,2,14,2,1,0,7,2,2,4,3,3,2,2,1,2,1,2,1,4,1,1,1,2,0,0,0,5,20,51,3,2,5,6,0,0,0,0,2038,3740,3740,1038,16984.831,0.0,2526.784,8850.111
1,3,1,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,63,3,1,5,1,0,0,0,0,0,920,920,2187,3894.0,1449.35,0.0,286.418
4,3,2,0,1,0,1,0,0,20,2,1,1,0,0,3,3,2,2,3,3,0,0,1,1,0,2,1,0,1,5,0,2,0,2,20,45,3,2,2,4,0,0,0,0,1150,1150,1150,4257,10167.808,1272.665,3501.05,1141.998
5,4,3,1,3,1,1,0,0,16,2,1,0,0,5,2,5,3,1,1,4,0,0,1,0,1,0,1,1,1,3,0,1,0,2,4,68,5,1,5,3,0,0,0,0,2500,2500,2500,1108,5722.373,0.0,837.108,573.14
7,2,2,0,3,1,1,0,0,10,3,1,1,3,41,2,3,1,3,4,4,0,0,1,1,1,0,1,1,1,4,0,3,0,2,2,68,2,2,5,2,0,0,0,0,0,1500,1500,2819,23231.452,6818.003,0.0,201.382
1,2,1,0,4,1,1,0,0,1,2,1,1,0,0,2,7,3,2,2,3,0,0,0,0,1,0,1,0,1,4,2,2,0,1,0,38,1,2,1,4,0,0,0,0,434,1085,1085,2176,8118.779,0.0,1990.481,115.552
2,2,1,0,9,0,1,0,0,10,2,0,1,1,3,2,1,2,2,3,4,0,0,2,3,0,2,1,1,1,6,0,1,1,2,10,24,4,2,0,3,0,0,0,0,1478,1478,1478,689,5194.748,0.0,541.447,1158.938
1,2,1,0,1,0,1,0,0,0,4,1,1,0,0,0,0,1,1,1,2,0,0,1,0,0,1,1,1,1,3,0,0,0,1,5,31,5,1,3,1,0,0,0,0,0,1037,1037,471,6031.0,2401.489,0.0,664.286
6,4,3,0,3,1,1,0,0,10,3,1,0,1,5,1,1,2,3,2,3,1,0,1,1,0,1,1,0,1,6,0,7,0,3,0,49,4,2,5,5,0,0,0,0,2714,2714,2714,677,4107.113,0.0,924.309,264.833
5,1,1,0,3,0,1,0,0,7,2,0,0,0,0,0,0,2,3,3,4,1,1,0,0,1,0,1,0,1,5,2,0,0,1,2,62,3,1,5,3,0,0,0,0,461,691,691,772,11101.355,5548.418,510.401,508.592
5,4,2,0,3,0,1,0,0,10,1,1,0,4,3,2,21,3,3,3,4,0,1,2,1,1,2,1,1,1,3,2,7,1,2,6,68,2,4,5,3,0,0,0,0,1680,3360,3360,438,33072.856,0.0,408.113,873.137
7,3,2,1,7,1,0,10,4,20,2,1,1,3,3,3,3,5,3,3,3,0,0,2,0,1,0,1,1,1,3,0,9,0,5,14,85,2,3,5,2,0,0,0,0,2496,2496,2496,3083,21612.987,1130.062,8635.02,2540.589
4,1,1,0,1,0,1,0,0,10,2,1,1,0,0,0,0,2,1,4,4,1,1,0,0,0,0,0,0,1,5,1,1,0,1,2,60,3,1,5,1,0,0,0,0,197,590,590,611,5083.058,2736.021,114.325,323.845
4,2,2,0,3,1,0,0,3,21,2,1,1,1,2,2,2,2,3,3,4,1,1,1,0,1,2,1,1,1,4,0,3,0,3,4,61,2,1,3,1,0,0,0,0,2464,2464,2464,416,9562.616,0.0,525.827,1252.146
3,3,1,0,1,0,1,0,0,5,2,1,1,0,0,2,0,4,2,3,4,0,1,2,0,0,1,1,1,1,6,1,0,1,1,2,69,3,3,5,3,0,0,0,0,217,1300,2600,737,4808.473,0.0,261.819,337.992
5,4,2,0,3,0,1,0,0,21,1,1,1,0,0,3,10,2,2,4,4,0,1,3,1,0,4,1,1,1,4,0,4,0,2,1,48,4,4,5,5,0,0,0,0,2415,2415,2415,1789,16359.138,0.0,5259.408,194.601
5,4,3,0,3,1,1,0,0,2,4,1,0,1,3,2,1,1,2,1,2,0,0,1,0,1,1,1,1,1,3,0,4,0,3,4,52,5,1,1,6,0,0,0,0,4556,4556,4556,900,8075.125,0.0,2530.91,974.049
1,1,1,0,2,1,1,0,0,20,3,1,0,0,0,0,0,2,2,5,5,0,0,1,0,0,2,1,1,1,4,0,1,0,1,3,21,2,2,5,2,0,0,0,0,714,714,714,867,3885.143,0.0,1118.204,784.315
5,4,2,1,4,1,1,0,0,7,2,1,1,4,41,3,4,3,3,3,3,0,1,0,0,1,2,1,1,1,4,0,4,0,3,6,70,3,2,5,7,0,0,0,0,2986,2986,2986,2476,23175.947,4712.358,8616.257,448.804
7,3,2,0,3,0,1,0,0,2,3,1,1,2,3,2,1,3,3,2,3,0,1,1,2,1,2,1,1,1,3,0,2,1,2,10,61,2,2,0,2,0,0,0,0,2059,2059,3294,1089,5432.222,0.0,757.564,1075.964
6,3,2,0,4,1,0,5,3,12,6,0,0,4,1,2,4,3,2,3,3,0,1,1,1,2,2,1,1,1,3,0,6,0,2,4,70,3,2,5,2,0,0,0,0,3025,2375,3025,4653,13530.516,0.0,8170.244,730.893
6,3,2,0,3,1,1,0,0,40,1,1,1,14,41,3,20,3,2,5,5,1,1,1,0,1,4,1,0,1,6,2,0,0,2,12,43,3,3,5,2,0,0,0,0,414,1242,1242,134,15945.724,1584.511,117.364,1749.734
7,5,3,1,1,0,1,0,0,10,3,0,1,2,41,2,2,1,3,3,4,0,0,3,2,1,0,1,1,1,4,0,7,0,3,15,50,5,3,2,5,0,0,0,0,4024,4024,4024,1875,10014.0,0.0,2979.278,1122.444
2,4,4,0,4,1,0,28,4,42,2,0,1,2,2,2,4,3,3,2,2,0,2,1,1,1,2,1,0,1,6,0,2,0,4,10,75,4,2,2,8,0,0,0,0,1401,1401,2976,685,6395.375,512.835,509.353,1476.472
3,3,3,0,3,1,1,0,0,30,2,1,1,7,41,2,15,4,3,4,4,0,2,4,2,1,3,1,1,1,3,0,3,0,4,12,73,3,2,5,3,0,0,0,0,6180,6180,6180,852,13693.802,0.0,1856.469,1472.256
1,4,2,0,3,1,1,0,0,14,3,1,1,0,0,3,10,4,2,5,5,0,2,1,2,0,4,1,1,1,3,1,1,1,4,32,50,3,4,5,6,0,0,0,0,3266,3266,3266,730,22188.286,3999.625,1934.087,9250.642
1,4,1,1,1,0,1,0,0,5,2,1,0,0,0,2,1,2,1,4,4,0,0,0,0,0,0,0,0,1,2,3,4,0,1,3,78,2,1,5,1,0,0,0,0,2129,2129,3489,1512,9029.871,0.0,3233.285,783.831
3,4,3,0,1,1,0,10,0,7,3,1,1,2,2,2,3,2,3,4,4,0,1,0,0,1,0,1,0,1,5,0,5,0,2,4,85,3,2,5,2,0,0,0,0,3927,3927,3927,557,12297.451,4452.686,2094.695,949.228
5,2,2,0,1,1,1,0,0,35,3,1,1,0,3,2,4,2,4,5,4,1,0,2,2,2,2,1,1,1,3,0,5,0,4,0,68,2,2,5,5,0,0,0,0,1453,1453,1972,2496,10108.967,1343.131,1663.94,410.096
3,2,2,0,3,0,1,0,0,5,1,1,1,2,2,1,3,1,3,4,4,0,0,2,2,1,1,0,0,1,2,0,3,0,1,2,78,2,1,5,3,0,0,0,0,1472,1472,2051,1329,10537.67,4097.212,1422.429,237.09
7,4,2,0,1,1,1,0,0,8,2,1,1,5,1,2,3,4,4,3,4,1,1,2,2,1,2,1,1,1,2,0,1,0,2,4,32,4,2,2,4,0,0,0,0,2118,2118,2118,2549,33489.738,4188.459,5511.127,553.298
1,2,1,0,3,0,1,0,0,7,1,1,1,1,5,3,1,2,2,5,5,1,0,1,0,0,1,1,0,1,4,3,3,0,2,8,59,2,1,5,2,0,0,0,0,558,1116,1116,2089,13709.727,5393.335,2458.86,1109.575
6,3,1,1,7,0,1,0,0,70,1,0,0,0,3,3,0,2,3,4,4,0,0,0,2,0,0,1,1,1,3,0,1,0,1,4,44,1,2,1,1,0,0,0,0,1452,1452,1452,1265,6817.681,1911.258,786.043,581.821
6,3,2,0,3,1,1,0,0,10,2,1,1,0,3,1,5,2,3,4,4,0,0,2,2,1,0,1,0,1,4,1,0,0,2,2,72,2,2,5,2,0,0,0,0,410,1638,1638,244,10489.063,1989.038,154.683,644.197
4,2,2,0,3,1,1,0,0,7,4,1,1,0,0,1,3,2,3,5,1,1,0,1,0,0,1,1,1,1,6,0,0,0,1,2,40,3,1,5,3,0,0,0,0,0,1356,1356,1714,4689.081,0.0,0.0,583.395
4,4,3,0,1,1,2,0,0,5,5,0,1,1,2,3,1,1,2,4,3,0,0,1,0,1,1,1,1,1,3,0,3,1,2,1,77,3,1,5,2,0,0,0,0,2995,2995,5589,986,16742.774,9096.657,2422.77,113.562
4,3,2,0,3,1,1,0,0,8,2,1,0,2,3,3,3,3,3,5,5,1,1,0,1,3,0,1,1,1,3,0,2,0,3,9,69,2,2,5,3,0,0,0,0,2553,2553,2553,805,9616.954,0.0,1733.088,1812.165
7,5,2,1,4,1,1,0,0,12,3,0,1,3,3,2,5,8,3,5,5,0,2,0,2,1,2,1,1,1,5,0,4,0,3,8,55,3,2,5,6,0,0,0,0,2840,2840,2840,1547,15182.042,0.0,4672.51,1876.67
6,2,2,1,2,0,1,0,0,7,1,1,0,1,41,2,2,1,1,2,2,0,0,0,0,0,0,0,0,1,2,0,5,0,1,1,76,1,1,5,1,0,0,0,0,1019,1019,1019,1899,15826.921,4083.184,2001.413,434.512
4,3,1,1,1,1,1,5,0,7,3,1,1,0,0,2,1,1,1,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5,81,1,2,5,2,0,0,0,0,1327,1327,1704,1811,13975.089,4350.396,2313.307,1187.91
5,3,1,1,3,1,1,0,0,2,1,1,0,1,42,3,0,2,1,2,3,0,0,1,1,1,0,1,1,1,5,0,1,0,1,16,64,3,1,0,4,0,0,0,0,2561,1713,2561,949,3526.613,146.574,674.964,687.907
7,3,2,0,4,1,1,0,0,10,3,1,1,3,2,2,3,2,3,4,3,1,0,1,2,1,2,1,1,1,1,0,5,0,4,3,74,3,2,5,3,0,0,0,0,1656,1656,1656,3180,8456.207,484.414,2370.135,1007.826
4,3,2,0,3,1,1,0,0,30,3,1,1,5,3,2,3,3,3,2,3,0,0,3,3,1,3,1,1,1,3,0,7,0,3,10,52,5,2,0,7,0,0,0,0,2553,2553,2553,1161,13305.706,0.0,2254.462,1213.853
7,5,3,0,3,1,1,0,0,14,2,0,1,7,3,3,20,2,3,2,4,1,0,3,2,1,5,1,1,1,4,0,2,1,5,40,41,3,2,5,6,0,0,0,0,3659,3659,3659,765,9484.943,0.0,931.076,4074.313
8,4,3,1,4,1,0,1,3,15,4,0,0,2,3,3,2,2,4,3,3,1,0,2,2,1,2,1,1,1,3,0,4,0,4,20,52,3,2,0,8,0,0,0,0,4030,4030,4030,685,11130.358,2109.216,536.066,2495.179
4,2,1,1,3,1,1,0,0,5,3,0,1,0,0,3,1,2,1,2,1,0,1,0,0,0,0,0,0,1,6,0,4,0,2,6,85,1,2,5,2,0,0,0,0,980,980,980,1000,4010.636,0.0,694.23,365.502
2,3,2,0,4,1,1,0,0,6,3,1,1,0,2,2,3,3,2,4,4,0,0,1,0,0,0,1,1,1,6,0,2,0,2,3,71,2,2,1,2,0,0,0,0,1632,1632,1632,4843,12052.203,2550.341,4968.206,354.574
4,2,1,1,1,0,1,0,0,7,3,1,1,3,2,0,0,2,3,2,3,0,1,1,1,1,1,1,1,1,4,0,0,0,2,10,27,4,2,0,2,0,0,0,0,968,968,968,1673,9092.412,2459.833,852.22,620.725
2,3,2,0,1,1,1,0,0,14,2,1,1,7,3,3,3,3,3,3,4,1,1,0,0,1,0,1,1,1,3,0,1,0,2,3,85,3,2,5,2,0,0,0,0,1819,1654,2150,1286,7782.147,0.0,2664.649,794.359
6,3,2,0,3,0,1,0,0,10,2,1,1,3,41,3,3,4,3,2,3,1,0,2,0,1,2,1,1,1,4,0,0,0,3,6,34,5,2,2,5,0,0,0,0,812,812,812,507,8464.097,1552.893,177.698,862.189
5,3,2,0,4,1,1,0,0,5,4,1,1,1,2,3,2,2,3,3,4,0,0,1,1,1,1,1,1,1,4,0,3,0,2,6,53,2,2,0,2,0,0,0,0,1381,1381,1381,5074,9630.307,1451.155,3001.466,724.261
3,2,1,1,3,0,1,0,0,10,4,0,0,0,0,3,1,2,2,4,3,0,0,0,0,0,1,0,0,1,4,0,5,0,1,1,64,3,1,5,2,0,0,0,0,0,1536,1536,2742,6610.118,3090.662,0.0,544.167
7,4,3,0,4,1,1,0,0,14,2,1,0,1,2,3,3,4,4,2,3,0,0,1,1,1,1,1,1,1,4,0,4,0,4,1,63,3,1,4,6,0,0,0,0,3094,3094,3094,1126,3631.775,0.0,1012.256,280.716
6,3,2,0,1,1,1,0,0,7,4,1,1,1,41,3,2,3,3,2,2,0,1,1,0,1,2,1,1,1,5,0,4,0,2,2,60,3,2,0,5,0,0,0,0,2058,2058,2058,1033,5458.992,0.0,1805.653,278.203
6,3,2,0,1,1,1,0,0,14,3,0,1,2,42,1,3,1,2,5,5,0,0,1,0,0,0,1,0,1,5,0,3,0,2,5,85,2,2,5,2,0,0,0,0,1712,1712,1712,2759,13227.029,3342.575,3127.855,1378.155
7,3,3,1,2,1,1,0,0,5,2,1,1,5,2,2,8,1,3,5,4,0,0,0,0,0,0,0,0,1,4,0,1,0,1,10,80,2,1,5,4,0,0,0,0,0,2071,2071,209,19013.0,8670.912,0.0,3896.202
5,3,2,0,3,0,1,0,0,21,2,1,1,7,41,3,7,3,3,5,5,1,1,1,0,0,1,1,1,1,5,0,1,0,2,8,55,3,2,5,1,0,0,0,0,1620,1620,1620,1878,10374.101,0.0,1816.284,783.762
3,3,2,1,1,1,1,0,0,20,1,1,1,5,2,3,3,2,1,2,3,0,1,2,1,0,2,1,1,1,1,0,3,1,2,3,39,2,1,1,1,0,0,0,0,2288,2288,2288,919,14357.062,0.0,1710.843,233.726
5,1,1,0,3,1,1,1,0,5,5,0,1,0,0,0,0,1,1,3,4,0,0,0,0,0,3,1,0,1,2,0,0,0,1,3,28,2,2,5,1,0,0,0,0,1050,1050,1050,2729,7485.099,1710.462,2121.904,625.301
4,2,1,0,3,0,1,0,0,7,3,1,1,0,0,2,3,2,1,5,5,0,0,0,0,0,0,0,0,1,2,2,4,0,1,5,44,1,2,5,1,0,0,0,0,528,1056,1056,1378,23611.84,15231.362,1440.696,911.965
5,3,2,0,3,0,1,0,0,14,2,1,1,0,0,0,0,1,3,3,3,1,0,1,0,1,0,1,0,1,6,2,3,0,2,1,74,1,1,5,1,0,0,0,0,1456,1456,1456,2141,24387.244,12887.552,3777.409,434.195
8,2,2,0,7,0,1,0,0,7,2,1,1,3,3,1,3,3,3,4,4,1,0,2,2,1,2,1,0,1,3,0,5,0,3,10,68,5,2,5,7,0,0,0,0,2924,2924,2924,1887,23682.0,6348.911,4597.21,1699.663
8,5,3,1,5,1,1,0,3,20,1,1,0,1,2,2,6,2,4,2,3,0,1,1,2,1,2,1,1,1,1,0,2,0,3,15,38,4,2,2,8,0,0,0,0,4238,4238,6552,1294,13409.763,0.0,1217.185,2725.435
4,1,1,0,3,1,1,0,0,7,2,1,1,0,0,2,15,2,1,5,5,0,0,0,2,0,1,1,1,1,3,2,0,0,1,2,27,2,1,2,1,0,0,0,0,451,902,902,980,13939.158,6513.163,904.918,949.785
5,5,4,2,1,1,2,4,0,7,4,1,1,3,1,2,10,4,4,5,5,1,3,3,1,3,4,1,1,1,2,0,5,0,2,20,28,4,4,5,8,0,0,0,0,6715,6715,8501,3061,50589.284,0.0,14876.871,3166.172
7,4,2,1,3,0,1,0,0,21,1,1,0,7,1,2,3,1,3,3,3,0,2,4,4,3,2,1,1,1,4,0,5,0,3,12,43,4,2,5,6,0,0,0,0,6914,5152,7314,788,10309.895,2516.595,1158.258,1142.504
6,3,2,0,3,1,1,0,0,3,4,1,0,0,0,1,1,2,2,3,4,0,0,0,0,0,0,0,0,1,5,0,1,0,1,3,63,2,1,1,1,0,0,0,0,1169,1169,1169,978,12534.048,5781.348,1195.853,1181.487
6,4,2,1,3,1,1,0,0,20,2,0,1,3,2,3,4,4,4,2,3,1,1,3,0,1,3,1,1,1,5,0,3,1,2,8,53,4,2,5,8,0,0,0,0,2635,2635,3712,603,16011.628,0.0,1276.897,1985.834
7,3,2,1,4,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,18,1,1,0,1,0,0,0,0,2558,0,2558,1332,6704.846,0.0,2700.126,247.329
4,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,1,2,72,1,1,5,1,0,0,0,0,928,928,928,748,24907.326,16644.59,1231.415,1001.48
5,2,2,0,4,1,1,0,0,42,2,1,1,4,3,3,4,1,3,4,4,0,1,0,1,1,1,1,1,1,4,0,4,0,3,3,74,2,2,5,2,0,0,0,1,1638,1638,1638,2689,15691.294,1031.047,3866.09,508.625
6,4,3,0,4,1,0,6,5,6,3,0,1,1,42,3,3,4,3,2,2,3,2,1,4,4,4,1,1,1,5,0,0,1,2,14,47,4,2,5,5,0,0,0,0,0,2840,2840,197,10172.289,0.0,0.0,949.866
8,6,4,1,4,1,1,13,5,50,2,0,1,7,2,2,7,2,3,4,4,2,1,1,2,1,3,1,1,1,2,0,1,0,3,15,36,4,3,5,8,0,0,0,0,4332,4332,4332,3208,20166.383,2412.748,5391.125,888.248
2,3,1,0,2,1,1,0,0,21,1,1,0,0,0,3,3,2,3,5,4,0,0,2,0,0,0,0,0,1,3,0,1,0,1,1,57,2,1,5,1,0,0,0,0,0,925,925,751,4747.802,0.0,0.0,265.265
3,3,2,0,1,1,1,0,0,10,2,0,1,3,3,2,3,2,3,2,3,1,2,3,5,1,1,1,1,1,5,0,0,1,2,3,46,5,2,0,3,0,0,0,0,2008,2008,2008,1730,17518.065,5328.419,3450.075,210.09
1,2,1,0,3,0,1,0,0,3,3,1,1,0,3,2,3,1,2,3,4,0,1,0,0,1,2,0,0,1,5,1,0,0,1,5,62,3,2,5,4,0,0,0,0,242,726,1702,582,8450.705,0.0,1305.455,415.513
5,4,2,0,1,1,1,0,0,4,3,0,1,5,1,3,4,2,3,3,3,0,1,1,1,0,2,1,1,1,6,0,6,0,2,6,45,4,2,4,7,0,0,0,0,1063,1063,1063,2737,12769.802,2994.832,1748.876,854.382
8,4,4,1,2,1,2,14,1,14,4,0,1,1,2,2,2,3,4,2,3,0,0,2,2,1,4,1,1,1,2,0,4,0,5,10,49,5,3,3,8,0,0,0,0,5989,5448,7069,1216,16854.908,0.0,3423.802,1337.29
8,4,3,1,1,1,1,4,3,6,3,0,1,2,1,2,3,6,4,3,3,2,1,0,1,2,3,1,1,1,1,0,6,1,5,10,40,5,2,5,8,0,0,0,0,5890,5890,7532,1891,41751.108,9592.128,4558.805,1220.935
4,3,2,0,7,0,1,0,3,20,2,1,1,2,42,2,3,1,1,3,3,0,1,0,0,1,0,1,0,1,6,0,9,0,2,20,81,5,1,5,3,0,0,0,0,2551,2551,2551,3788,14012.998,2700.402,4284.848,1987.142
1,3,1,1,2,1,1,0,0,7,3,1,0,4,3,2,4,2,2,3,5,0,1,3,1,1,2,1,1,1,4,1,0,1,2,5,49,3,2,2,6,0,0,0,0,158,1266,1552,399,4807.292,317.694,300.144,922.347
3,2,1,1,1,0,0,2,4,10,4,0,1,0,5,2,3,2,3,4,5,0,1,1,2,1,2,1,1,1,6,0,3,0,1,5,72,2,2,3,3,0,0,0,0,1232,1232,1232,1659,7875.736,0.0,2804.405,505.154
2,1,1,0,1,0,1,0,0,0,6,1,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,1,3,0,0,0,3,4,75,2,1,5,2,0,0,0,0,623,623,623,540,1780.0,0.0,266.335,349.431
5,2,2,0,2,0,1,0,0,7,3,0,1,3,2,3,4,1,3,4,4,0,0,1,2,1,2,1,1,1,3,0,6,0,2,10,85,3,2,5,3,0,0,0,0,3198,3198,3198,3405,16578.0,2229.046,6108.629,1140.977
7,3,2,0,1,1,1,0,0,7,3,1,0,0,2,3,3,1,1,3,3,0,0,1,1,0,0,1,1,1,4,0,6,0,2,9,45,2,1,5,1,0,0,0,0,1288,1288,1288,2723,15046.99,5483.031,2532.606,1834.189
1,2,1,2,3,0,1,0,0,99,2,1,1,0,0,3,4,1,3,4,3,0,0,0,0,0,0,1,1,1,2,0,1,0,2,0,67,1,2,5,3,0,0,0,0,936,936,936,1081,16564.161,7049.216,1230.575,121.995
2,3,2,0,3,0,1,0,0,9,1,1,0,3,3,1,3,5,3,4,4,0,0,3,4,1,3,1,1,1,6,0,2,1,3,24,50,4,2,5,8,0,0,0,0,1813,1906,2183,777,11508.774,0.0,2036.641,2899.308
5,2,2,0,4,0,1,0,0,20,2,1,1,4,3,0,0,0,0,0,0,0,0,2,1,1,2,1,1,1,3,0,1,0,1,1,51,5,2,1,6,0,0,0,0,1150,1150,1150,1862,2807.467,124.551,543.541,277.612
5,4,2,1,4,1,1,0,0,10,2,1,0,1,2,3,1,2,3,3,4,1,1,2,3,1,2,1,1,1,3,0,1,0,3,20,40,3,2,4,7,0,0,0,0,1900,1900,1900,1749,8698.0,0.0,1077.55,2054.226
6,3,2,1,2,1,1,0,0,3,3,1,1,7,3,2,7,2,3,2,2,1,2,2,1,1,2,1,1,1,3,0,4,1,5,16,57,2,1,1,2,0,0,0,0,4048,4048,4048,856,12216.482,0.0,1639.393,1691.765
5,3,2,0,3,0,1,0,0,10,2,0,1,0,0,3,5,2,2,5,5,0,0,0,0,0,3,1,0,1,3,0,5,0,2,6,26,3,2,0,3,0,0,0,0,1680,1680,1680,2078,10395.0,0.0,2592.103,1023.076
3,2,1,0,3,0,1,0,0,2,3,0,1,0,0,0,0,2,3,5,4,1,0,1,1,1,2,1,1,1,4,1,0,0,1,1,36,3,2,5,2,0,0,0,0,115,460,460,261,8371.499,2656.804,148.873,148.02
3,3,2,0,1,1,0,14,5,25,2,0,1,4,3,3,5,2,3,3,4,0,0,2,2,1,3,1,1,1,4,0,4,0,3,10,41,5,2,0,6,0,0,0,0,996,996,996,2721,8808.216,0.0,4537.773,1306.94
